coordinates;color;speed_limit;current_speed
[(8.8687967, 46.4113319), (8.8687509, 46.4114075), (8.8686963, 46.4114943), (8.8686365, 46.4115673), (8.8685619, 46.4116474), (8.8684345, 46.4117735), (8.8678173, 46.4123523), (8.8673847, 46.4127501), (8.86697, 46.4131341), (8.8666343, 46.41345), (8.8665238, 46.4135679), (8.8664468, 46.4136585), (8.8663009, 46.4138561), (8.8662309, 46.4139543), (8.8661485, 46.4140903), (8.8660083, 46.4143315), (8.8658956, 46.4145243), (8.865792, 46.4147145), (8.8653352, 46.4155904), (8.8651039, 46.4160272), (8.8649461, 46.4163235), (8.8649036, 46.4163928), (8.8648604, 46.4164561), (8.8648146, 46.4165115), (8.8647433, 46.4165866), (8.8646592, 46.4166631), (8.8645446, 46.4167569), (8.8644142, 46.4168518), (8.8640696, 46.4171031), (8.86383, 46.4173128), (8.8637223, 46.4174153), (8.863628, 46.4175205), (8.8634358, 46.4177705), (8.8632541, 46.4179901), (8.8631058, 46.4181402), (8.8628309, 46.4183545)];green;50;65
[(8.8432056, 46.4371466), (8.8439946, 46.436807), (8.8453903, 46.4360899), (8.8467973, 46.435251), (8.8475249, 46.4347568), (8.8480227, 46.4343947), (8.8484488, 46.4340675)];green;120;116
[(8.8514936, 46.4311254), (8.8532787, 46.4289339), (8.8541574, 46.4280167)];green;100;116
[(8.8576911, 46.4214155), (8.8579031, 46.4204908), (8.8581335, 46.4195033), (8.8582596, 46.4189673), (8.8584574, 46.4182961), (8.8585738, 46.4179391), (8.8587016, 46.4175771), (8.8588981, 46.4170997), (8.85911, 46.4166226), (8.8592918, 46.4162719), (8.8595729, 46.4157962), (8.8599279, 46.4152689), (8.8601639, 46.4149694), (8.860485, 46.4145937), (8.8608637, 46.4141948)];green;120;110
[(8.852716, 46.4298127), (8.8520869, 46.4306255), (8.8515155, 46.4313189), (8.8509751, 46.431895), (8.8506699, 46.4322147), (8.8500856, 46.4327812), (8.849497, 46.433325), (8.848587, 46.4340902)];green;120;116
[(8.8564502, 46.4228204), (8.8561022, 46.4232137), (8.8559309, 46.4234006), (8.8557898, 46.4235557), (8.8557123, 46.4236474), (8.8556605, 46.4237152), (8.8555952, 46.4238117), (8.8553572, 46.4241935), (8.8553007, 46.4242708), (8.8552374, 46.424343), (8.8551264, 46.4244601), (8.8548339, 46.4247558), (8.8547454, 46.4248419), (8.8546756, 46.4249187), (8.854627, 46.4249826), (8.8545865, 46.4250538), (8.8545317, 46.4251642), (8.8543498, 46.425647), (8.8543349, 46.4257084), (8.854328, 46.4257642), (8.8543302, 46.4258389), (8.8543425, 46.4260045), (8.8543578, 46.4261232), (8.8543651, 46.426192), (8.8543586, 46.4262608), (8.8543441, 46.4263267), (8.8543275, 46.4263844), (8.854243, 46.4265927), (8.8541829, 46.4267614), (8.8541075, 46.4269938), (8.8540211, 46.4272374), (8.8539211, 46.4275793), (8.8537894, 46.4278905), (8.8536319, 46.4283266), (8.8535867, 46.428556), (8.8535522, 46.4288567), (8.8533909, 46.4294257)];green;50;110
[(8.8599509, 46.4211224), (8.859748, 46.4213007), (8.8596454, 46.4213669), (8.8595626, 46.4214075), (8.8594742, 46.4214462), (8.8593781, 46.4214804), (8.8592472, 46.4215128), (8.8588348, 46.4215925), (8.8585284, 46.4216466), (8.8583445, 46.4216869), (8.8581486, 46.4217346), (8.8576138, 46.4218942), (8.8574453, 46.4219341), (8.8572642, 46.4219654), (8.8571754, 46.4219877), (8.8571427, 46.4219987), (8.8571161, 46.4220138), (8.8570935, 46.4220417), (8.8570885, 46.4220743), (8.8570946, 46.4221022), (8.8571085, 46.4221256), (8.8571284, 46.4221434), (8.857151, 46.4221574), (8.8571901, 46.4221698), (8.8572337, 46.4221749), (8.85728, 46.4221748), (8.8573504, 46.4221647), (8.8577038, 46.4220507), (8.8578607, 46.4220084), (8.857999, 46.4219719), (8.858488, 46.4218714), (8.8588218, 46.4218105), (8.8589549, 46.4217767), (8.8590705, 46.4217383), (8.8593029, 46.4216346), (8.8593716, 46.4216075), (8.8594408, 46.4215943), (8.8594929, 46.4215945), (8.8595385, 46.4216052), (8.8595674, 46.4216244), (8.8595887, 46.4216518), (8.8596012, 46.4216785), (8.8595974, 46.421709), (8.8595844, 46.4217357), (8.8595647, 46.4217579), (8.8594992, 46.4217933), (8.8593689, 46.421856), (8.8591785, 46.4219414), (8.8588382, 46.4220767), (8.8585306, 46.4221692), (8.8583256, 46.4222218), (8.8581925, 46.4222538), (8.8580364, 46.4222782), (8.8573207, 46.422358), (8.8571757, 46.422379), (8.8570852, 46.4223985), (8.8569968, 46.4224226), (8.856907, 46.4224581), (8.8568195, 46.422499), (8.8567252, 46.422555), (8.856654, 46.4226103), (8.8565817, 46.4226768), (8.8564502, 46.4228204)];green;50;110
[(8.8585761, 46.4183778), (8.858417, 46.4189774), (8.8583002, 46.4194755), (8.858093, 46.4204796), (8.8579319, 46.4214359), (8.8578342, 46.4219198), (8.8576617, 46.4227164), (8.8575529, 46.4231259)];green;100;110
[(8.8625798, 46.4185418), (8.8619948, 46.41899), (8.8617967, 46.4191545), (8.8616973, 46.4192468), (8.8615708, 46.4193879), (8.8613335, 46.4196634), (8.8609859, 46.4200783), (8.8607669, 46.4203338), (8.8606585, 46.4204533), (8.8605048, 46.4206023), (8.8599509, 46.4211224)];green;50;65
[(8.8628309, 46.4183545), (8.8625798, 46.4185418)];green;50;65
[(8.8484488, 46.4340675), (8.8484921, 46.4340331)];green;100;116
[(8.8533909, 46.4294257), (8.8533278, 46.4296062), (8.8532344, 46.4297975), (8.8531528, 46.4299578), (8.8530765, 46.4300961)];green;50;116
[(8.8530765, 46.4300961), (8.8529038, 46.4303799), (8.8526187, 46.431038), (8.8525754, 46.4311242), (8.8525226, 46.4312104), (8.8524628, 46.431294), (8.852389, 46.4313878), (8.8523098, 46.4314741), (8.8522233, 46.4315616), (8.8521315, 46.4316427), (8.8519855, 46.4317605), (8.8515544, 46.4320662), (8.8512062, 46.432328), (8.8509734, 46.4325178), (8.8508247, 46.4326486), (8.8505008, 46.4329544)];green;50;116
[(8.8414045, 46.4401396), (8.8408773, 46.4404354), (8.8404911, 46.4406702), (8.8402352, 46.4408293)];green;50;116
[(8.8254679, 46.4577996), (8.8260607, 46.4566636), (8.8271045, 46.4546256), (8.8275611, 46.4536443)];green;120;117
[(8.848587, 46.4340902), (8.8478042, 46.4346854), (8.846353, 46.4356752), (8.8455153, 46.4361473), (8.8440385, 46.4368979), (8.8432488, 46.4372471)];green;120;116
[(8.831048, 46.4542426), (8.8308806, 46.4543485), (8.8303992, 46.4545921), (8.8302015, 46.4547122)];green;50;117
[(8.8282312, 46.4522543), (8.8290289, 46.4504819), (8.8292359, 46.4500031), (8.8298495, 46.448579), (8.8302673, 46.4476688), (8.8304349, 46.4473461), (8.8306026, 46.447033), (8.8308651, 46.4465718), (8.8311453, 46.446113), (8.8313954, 46.4457261), (8.8318365, 46.4450998), (8.8322671, 46.4445327), (8.8326768, 46.4440292), (8.8331392, 46.4435088), (8.8336467, 46.4429762), (8.8340201, 46.4426088), (8.8349666, 46.4417461), (8.8356569, 46.4412142), (8.8360917, 46.4408861), (8.836516, 46.4405822), (8.837006, 46.4402453), (8.8376421, 46.4398408), (8.8380822, 46.4395764)];green;120;117
[(8.8275611, 46.4536443), (8.8282312, 46.4522543)];green;120;117
[(8.8283664, 46.4522878), (8.8276963, 46.4536755)];green;100;117
[(8.8276963, 46.4536755), (8.8272238, 46.4546836), (8.8262067, 46.45669), (8.8250008, 46.4589685)];green;120;117
[(8.837012, 46.4403527), (8.8366932, 46.440573), (8.8364035, 46.4407904), (8.8357352, 46.4413083), (8.8348552, 46.4420312), (8.8345905, 46.4422743), (8.8342431, 46.4425935), (8.8339268, 46.442903), (8.8336386, 46.4431996), (8.8333504, 46.4434963), (8.833136, 46.4437341), (8.8329321, 46.4439623), (8.8325242, 46.4444476), (8.8322658, 46.4447682), (8.8319794, 46.445133), (8.8317606, 46.4454303), (8.8315699, 46.4457083), (8.8310431, 46.446541), (8.8308198, 46.4469172)];green;120;110
[(8.8380822, 46.4395764), (8.8384141, 46.4393843), (8.8388451, 46.4391495), (8.8392655, 46.4389269), (8.8396991, 46.4387073), (8.8401187, 46.4385071), (8.8409525, 46.4381249), (8.8432056, 46.4371466)];green;120;110
[(8.8432488, 46.4372471), (8.8414648, 46.4380196), (8.840556, 46.4384134), (8.8397476, 46.4387902), (8.8394105, 46.4389581), (8.8390261, 46.4391591), (8.8383396, 46.4395357), (8.8380594, 46.4396988), (8.8378163, 46.439845), (8.8375562, 46.440008), (8.837012, 46.4403527)];green;120;116
[(8.8432056, 46.4371466), (8.8439946, 46.436807), (8.8453903, 46.4360899), (8.8467973, 46.435251), (8.8475249, 46.4347568), (8.8480227, 46.4343947), (8.8484488, 46.4340675)];green;120;116
[(8.8420968, 46.4398115), (8.8420168, 46.4398446), (8.8419286, 46.4398845), (8.8418188, 46.4399352), (8.8416186, 46.4400307), (8.8414045, 46.4401396)];green;50;116
[(8.8316573, 46.449412), (8.8312397, 46.4497905), (8.8311803, 46.4498534), (8.831103, 46.4499341), (8.8310559, 46.4499932), (8.8310092, 46.4500621), (8.8309351, 46.4501812), (8.8308632, 46.4503245), (8.830811, 46.4504522), (8.8307748, 46.4505763), (8.8307509, 46.4506808), (8.8307228, 46.4508321), (8.830714, 46.4509686), (8.8307124, 46.451064), (8.8307173, 46.4511512), (8.8307311, 46.4512392), (8.8307511, 46.4513445), (8.8307784, 46.4514521), (8.8308144, 46.4515609), (8.8308492, 46.4516496), (8.8314869, 46.4530632), (8.831509, 46.453134), (8.831535, 46.4532432), (8.8315503, 46.4533599), (8.8315427, 46.4534656), (8.8315243, 46.4535647), (8.831499, 46.4536679), (8.8314683, 46.4537452), (8.8314229, 46.4538328), (8.8313772, 46.4539068), (8.831329, 46.4539717), (8.8312788, 46.4540353), (8.8312082, 46.4541075), (8.8311301, 46.4541773), (8.831048, 46.4542426)];green;50;74
[(8.8308198, 46.4469172), (8.8304533, 46.4476175), (8.8300837, 46.4484054), (8.8299396, 46.4487204), (8.8296889, 46.4493114), (8.8291624, 46.4505292), (8.8283664, 46.4522878)];green;120;110
[(8.8456015, 46.4380142), (8.8455957, 46.4380643), (8.8455764, 46.4381145), (8.8455507, 46.4381545), (8.8455056, 46.4381913), (8.8454543, 46.4382228), (8.8440392, 46.4389376), (8.8436329, 46.4391451), (8.8433299, 46.439279), (8.8425512, 46.439608)];green;50;116
[(8.8390362, 46.4417461), (8.8387513, 46.4419814), (8.8380678, 46.4425916), (8.8372861, 46.4433032), (8.8370796, 46.4434981)];green;50;110
[(8.8425512, 46.439608), (8.8423284, 46.4397093), (8.8420968, 46.4398115)];green;50;116
[(8.8322207, 46.4489094), (8.83176, 46.449319), (8.8316573, 46.449412)];green;50;74
[(8.8358833, 46.4447053), (8.8354356, 46.4452729), (8.8350454, 46.4458358), (8.8344766, 46.446634), (8.8343105, 46.4468577), (8.8341091, 46.4471103), (8.8339667, 46.4472673), (8.8338067, 46.4474379), (8.8336107, 46.4476381), (8.8334263, 46.4478145), (8.8326318, 46.4485439), (8.8322207, 46.4489094)];green;50;110
[(8.8365004, 46.4440467), (8.8362282, 46.4443176), (8.8358833, 46.4447053)];green;50;110
[(8.8370796, 46.4434981), (8.8368663, 46.4436959), (8.8365004, 46.4440467)];green;50;110
[(8.8394904, 46.4413687), (8.8391479, 46.4416539), (8.8390362, 46.4417461)];green;50;110
[(8.8402352, 46.4408293), (8.8400848, 46.4409301), (8.8399985, 46.4409923), (8.8398849, 46.441075), (8.8394904, 46.4413687)];green;50;116
[(8.8254679, 46.4577996), (8.8260607, 46.4566636), (8.8271045, 46.4546256), (8.8275611, 46.4536443)];green;120;117
[(8.831048, 46.4542426), (8.8308806, 46.4543485), (8.8303992, 46.4545921), (8.8302015, 46.4547122)];green;50;117
[(8.8302015, 46.4547122), (8.8299446, 46.4549164), (8.8296812, 46.4551783), (8.8291341, 46.4557722), (8.8290431, 46.4558816), (8.8289214, 46.4560293), (8.8288444, 46.4561371), (8.8287923, 46.4562221), (8.8287313, 46.4563302), (8.828676, 46.45644), (8.8286381, 46.4565338), (8.828599, 46.4566551), (8.8285687, 46.4567685), (8.8285383, 46.4569187), (8.8284504, 46.4574486), (8.828408, 46.4576497), (8.8283687, 46.4577933), (8.8282974, 46.4580114), (8.82822, 46.458197), (8.8281519, 46.4583486), (8.8280025, 46.4586376), (8.8275245, 46.4595881), (8.8274466, 46.4597221), (8.8273075, 46.4599452), (8.8270935, 46.460245), (8.826444, 46.4611957), (8.8260012, 46.4618437), (8.8257214, 46.4622859), (8.8256034, 46.4624833)];green;50;117
[(8.821576, 46.4643601), (8.8213892, 46.4645622), (8.8211647, 46.4647914), (8.8209376, 46.4650099), (8.8207926, 46.4651449)];green;120;117
[(8.8182326, 46.4669945), (8.8181061, 46.4670647), (8.8177618, 46.4672513), (8.8171942, 46.467539), (8.8168208, 46.4677174), (8.8165157, 46.4678591), (8.8150563, 46.4685236)];green;100;110
[(8.8217172, 46.4639664), (8.8219519, 46.4636867)];green;120;117
[(8.8215221, 46.4641942), (8.8217172, 46.4639664)];green;120;117
[(8.8204266, 46.465279), (8.8205962, 46.4651308), (8.8207675, 46.4649706), (8.8209962, 46.4647518), (8.8211748, 46.4645717), (8.8213275, 46.4644096), (8.8215221, 46.4641942)];green;120;117
[(8.8177057, 46.4671318), (8.8180828, 46.4669255), (8.8183895, 46.466747), (8.818703, 46.4665543), (8.8192083, 46.4662235), (8.8197031, 46.4658676), (8.8199912, 46.4656414), (8.8202037, 46.4654674), (8.8204266, 46.465279)];green;120;110
[(8.8219519, 46.4636867), (8.8223277, 46.4631898), (8.822637, 46.4627467), (8.8228381, 46.4624437), (8.8231094, 46.4620211), (8.8233922, 46.4615533), (8.8239049, 46.4606637)];green;120;117
[(8.8282312, 46.4522543), (8.8290289, 46.4504819), (8.8292359, 46.4500031), (8.8298495, 46.448579), (8.8302673, 46.4476688), (8.8304349, 46.4473461), (8.8306026, 46.447033), (8.8308651, 46.4465718), (8.8311453, 46.446113), (8.8313954, 46.4457261), (8.8318365, 46.4450998), (8.8322671, 46.4445327), (8.8326768, 46.4440292), (8.8331392, 46.4435088), (8.8336467, 46.4429762), (8.8340201, 46.4426088), (8.8349666, 46.4417461), (8.8356569, 46.4412142), (8.8360917, 46.4408861), (8.836516, 46.4405822), (8.837006, 46.4402453), (8.8376421, 46.4398408), (8.8380822, 46.4395764)];green;120;117
[(8.8275611, 46.4536443), (8.8282312, 46.4522543)];green;120;117
[(8.8283664, 46.4522878), (8.8276963, 46.4536755)];green;100;117
[(8.8276963, 46.4536755), (8.8272238, 46.4546836), (8.8262067, 46.45669), (8.8250008, 46.4589685)];green;120;117
[(8.8250008, 46.4589685), (8.8244525, 46.4599672)];green;120;117
[(8.8244525, 46.4599672), (8.8237066, 46.4612733), (8.823369, 46.4618802)];green;120;117
[(8.823369, 46.4618802), (8.8228086, 46.4627596), (8.8222504, 46.4635446), (8.8217107, 46.4642057)];green;120;117
[(8.8250005, 46.4586187), (8.8254679, 46.4577996)];green;120;117
[(8.8239049, 46.4606637), (8.8241486, 46.4602361), (8.8250005, 46.4586187)];green;120;117
[(8.8184022, 46.4684859), (8.8174441, 46.4691559), (8.8172116, 46.4693062), (8.8169923, 46.4694368), (8.8167092, 46.4695901), (8.8160404, 46.4699256)];green;50;110
[(8.8204714, 46.4671386), (8.8203781, 46.4671956)];green;50;110
[(8.8139134, 46.4689209), (8.8146983, 46.4685486)];green;120;110
[(8.8091555, 46.4719839), (8.8093898, 46.471846), (8.8096536, 46.4716816), (8.810176, 46.471331), (8.8110441, 46.4707074), (8.8116429, 46.4702751), (8.8120036, 46.4700293), (8.8123291, 46.4698121), (8.8126423, 46.4696158), (8.8129054, 46.4694623), (8.8132805, 46.4692511), (8.8136342, 46.4690629), (8.8139134, 46.4689209)];green;120;110
[(8.8149439, 46.4684375), (8.8168908, 46.4675387), (8.8172129, 46.4673824), (8.8174891, 46.4672454), (8.8177057, 46.4671318)];green;120;110
[(8.8129529, 46.4695878), (8.8127938, 46.4696804), (8.8126501, 46.46977), (8.8123582, 46.4699535), (8.8120926, 46.470128), (8.8118453, 46.4703005), (8.8111593, 46.4707941), (8.8105133, 46.471261), (8.8102409, 46.4714532), (8.8098291, 46.4717288), (8.8095442, 46.4719071), (8.8091238, 46.4721615), (8.8088244, 46.472334), (8.8083784, 46.4725721), (8.8080778, 46.4727291), (8.8077667, 46.4728821), (8.8074527, 46.4730281), (8.8071386, 46.473171), (8.8068192, 46.4733088), (8.8064772, 46.4734485), (8.8061581, 46.4735735), (8.8057087, 46.4737359)];green;100;110
[(8.8150563, 46.4685236), (8.8147747, 46.4686535)];green;100;110
[(8.8160404, 46.4699256), (8.815212, 46.4703237)];green;50;110
[(8.8308198, 46.4469172), (8.8304533, 46.4476175), (8.8300837, 46.4484054), (8.8299396, 46.4487204), (8.8296889, 46.4493114), (8.8291624, 46.4505292), (8.8283664, 46.4522878)];green;120;110
[(8.8227368, 46.4661931), (8.8225564, 46.4662768), (8.8222791, 46.4663911), (8.8212112, 46.4667879), (8.821012, 46.4668715), (8.8207844, 46.4669758), (8.820654, 46.4670386), (8.8204714, 46.4671386)];green;50;117
[(8.8203781, 46.4671956), (8.8203248, 46.4672281), (8.8201747, 46.4673207), (8.8199734, 46.4674508), (8.8184022, 46.4684859)];green;50;110
[(8.8140148, 46.4708253), (8.8134294, 46.4710761), (8.8128153, 46.4713793), (8.8117963, 46.4719239), (8.8114385, 46.4721163)];green;50;110
[(8.825544, 46.4625852), (8.8251098, 46.46333), (8.8244232, 46.4645077), (8.8243039, 46.4647124), (8.8240105, 46.46515), (8.8236994, 46.465511)];green;50;117
[(8.8256034, 46.4624833), (8.825544, 46.4625852)];green;50;117
[(8.8147747, 46.4686535), (8.8143226, 46.4688658), (8.8139939, 46.4690284), (8.813665, 46.4691964), (8.8133809, 46.4693451), (8.8131349, 46.4694823), (8.8129529, 46.4695878)];green;100;110
[(8.8207926, 46.4651449), (8.8204997, 46.4654045), (8.8202182, 46.4656387), (8.8199608, 46.4658446), (8.8196494, 46.4660775), (8.819346, 46.4662922), (8.8189736, 46.4665393), (8.8186642, 46.4667349), (8.8182326, 46.4669945)];green;120;117
[(8.8217107, 46.4642057), (8.821576, 46.4643601)];green;120;117
[(8.8144864, 46.4706232), (8.8140148, 46.4708253)];green;50;110
[(8.815212, 46.4703237), (8.8144864, 46.4706232)];green;50;110
[(8.823307, 46.4658469), (8.8230617, 46.4660036), (8.8227368, 46.4661931)];green;50;117
[(8.8236994, 46.465511), (8.823307, 46.4658469)];green;50;117
[(8.8146983, 46.4685486), (8.8149439, 46.4684375)];green;120;110
[(8.800933, 46.4782385), (8.800817, 46.4783163), (8.8006018, 46.4784116), (8.8004231, 46.4784685), (8.8001829, 46.4785081), (8.7999792, 46.4785161), (8.7996238, 46.4784909), (8.7992062, 46.4784646), (8.7991293, 46.4784648), (8.7989929, 46.4784779)];green;50;61
[(8.7998675, 46.4746514), (8.798704, 46.4747222), (8.7980355, 46.4747773), (8.7972002, 46.4748576), (8.7958926, 46.4749997), (8.7948512, 46.4751449), (8.7936891, 46.4753135), (8.7927305, 46.4755327), (8.7917755, 46.4757719), (8.7908865, 46.476062), (8.7901191, 46.4763837), (8.789357, 46.4767516), (8.7887706, 46.4770796), (8.788254, 46.4774223), (8.7875816, 46.4779708), (8.7869256, 46.4785643), (8.7864473, 46.4790323), (8.7857048, 46.4799745), (8.785281, 46.480408), (8.7847002, 46.4809372), (8.7840471, 46.4814559), (8.7834882, 46.481842)];orange;100;61
[(8.7999597, 46.474478), (8.8008514, 46.4744574), (8.8011631, 46.4744474), (8.8014504, 46.4744311), (8.8018479, 46.4744039), (8.8022759, 46.474363), (8.8027127, 46.4743079), (8.8030681, 46.4742566), (8.8033326, 46.4742131), (8.8036793, 46.4741497), (8.8040445, 46.4740705), (8.804489, 46.4739672), (8.8048799, 46.4738631), (8.8051317, 46.4737911), (8.8054186, 46.4736992), (8.8057668, 46.473582)];orange;100;61
[(8.8057087, 46.4737359), (8.8053382, 46.4738538), (8.8050324, 46.473946), (8.8046881, 46.4740398), (8.8043056, 46.4741345), (8.8039738, 46.4742088), (8.8036124, 46.4742828), (8.8032677, 46.4743442), (8.8028748, 46.4744055), (8.8025215, 46.4744532), (8.8021089, 46.4744995), (8.8017528, 46.4745322), (8.8013723, 46.4745639), (8.8010446, 46.4745877), (8.8005977, 46.4746143), (8.7998675, 46.4746514)];orange;100;61
[(8.8057668, 46.473582), (8.80618, 46.4734285), (8.8064919, 46.4733069), (8.8067694, 46.4731925), (8.807252, 46.4729784)];orange;100;61
[(8.7832331, 46.481772), (8.7836421, 46.4814573), (8.7843504, 46.480866), (8.7849857, 46.4802317), (8.7855356, 46.4795373), (8.7866374, 46.4783835), (8.7874407, 46.4776193), (8.7878356, 46.4773164), (8.7883485, 46.4769691), (8.7890291, 46.4765972), (8.7894774, 46.4763972), (8.7912134, 46.4757219), (8.7921887, 46.4754274), (8.7929732, 46.4752594), (8.7935967, 46.4751265), (8.7946277, 46.4749623), (8.795664, 46.4748277), (8.7977068, 46.4746319), (8.7988231, 46.4745396), (8.7993111, 46.4745048), (8.7999597, 46.474478)];green;100;110
[(8.7974241, 46.4788897), (8.7973017, 46.4789361), (8.797203, 46.4789655), (8.7970946, 46.4789903), (8.7969785, 46.4790083), (8.7968893, 46.4790127), (8.7968263, 46.4790151), (8.7963797, 46.4790089), (8.7961656, 46.4790244), (8.7961045, 46.4790338), (8.7960158, 46.4790566)];green;50;61
[(8.7960158, 46.4790566), (8.7957059, 46.4791637)];green;50;61
[(8.7903124, 46.481903), (8.7891518, 46.4826206), (8.7890178, 46.4826994), (8.7888817, 46.4827707), (8.7886886, 46.4828671), (8.7885026, 46.4829437), (8.7883028, 46.4830183), (8.7879228, 46.4831361), (8.786788, 46.4834644), (8.785647, 46.4837967), (8.7856185, 46.4838045)];green;50;61
[(8.8091555, 46.4719839), (8.8093898, 46.471846), (8.8096536, 46.4716816), (8.810176, 46.471331), (8.8110441, 46.4707074), (8.8116429, 46.4702751), (8.8120036, 46.4700293), (8.8123291, 46.4698121), (8.8126423, 46.4696158), (8.8129054, 46.4694623), (8.8132805, 46.4692511), (8.8136342, 46.4690629), (8.8139134, 46.4689209)];green;120;110
