coordinates;color;speed_limit;current_speed
[(8.9347332, 46.00212), (8.93474, 46.0021388), (8.9347389, 46.0021582), (8.93473, 46.0021765), (8.9347139, 46.0021924), (8.9346921, 46.0022045), (8.9346663, 46.0022118), (8.9346385, 46.0022138), (8.9346111, 46.0022103), (8.9345862, 46.0022015), (8.9345659, 46.0021883), (8.9345518, 46.0021715), (8.934545, 46.0021527), (8.9345461, 46.0021334), (8.934555, 46.002115), (8.9345711, 46.0020991), (8.9345929, 46.0020871), (8.9346178, 46.0020798), (8.9346465, 46.0020777), (8.9346739, 46.0020813), (8.9346988, 46.00209), (8.9347191, 46.0021033), (8.9347332, 46.00212)];orange;50;37
[(8.9345518, 46.0021715), (8.934128, 46.0022804), (8.9340358, 46.0023039), (8.9339316, 46.002321), (8.9337975, 46.0023351), (8.9335463, 46.0023554), (8.9334548, 46.0023529), (8.9333949, 46.0023458), (8.9333339, 46.0023338), (8.9332801, 46.0023192), (8.9332239, 46.0022969), (8.9331627, 46.0022685), (8.9331033, 46.0022344), (8.9328108, 46.0020337), (8.9326821, 46.0019526), (8.9324642, 46.0018133), (8.9323237, 46.0017449), (8.9320667, 46.0016559), (8.931979, 46.0016384), (8.9318908, 46.0016349), (8.9317977, 46.001653), (8.9314426, 46.0017652), (8.9313631, 46.0017703), (8.9313147, 46.0017583)];orange;50;37
[(8.9598795, 46.0112241), (8.960124, 46.0112)];red;50;13
[(8.9525106, 46.0037939), (8.9530798, 46.0038967)];red;50;13
[(8.9488423, 45.9987592), (8.948823, 45.9987901), (8.9487858, 45.9988183), (8.9487347, 45.9988326), (8.9486797, 45.99883), (8.9486188, 45.9988012)];orange;50;28
[(8.9488423, 45.9987592), (8.9488815, 45.9987897), (8.9489176, 45.9988177), (8.9490115, 45.9988738), (8.949054, 45.9988992), (8.9491123, 45.998927), (8.9492172, 45.9989754), (8.9493013, 45.9990273), (8.9493698, 45.999067), (8.9494459, 45.9991403), (8.9495273, 45.9993095), (8.949552, 45.9994798), (8.9495872, 45.9996884), (8.949623, 45.9999983), (8.9496314, 46.0001039)];green;30;28
[(8.9499442, 46.0515989), (8.949856, 46.0516731), (8.9498354, 46.0516949), (8.9498145, 46.0517223), (8.9497839, 46.0517695), (8.9497528, 46.0518252), (8.949683, 46.0519859), (8.9495016, 46.0523347), (8.9494505, 46.0524231), (8.9494008, 46.0524957), (8.9493485, 46.0525654), (8.9492935, 46.0526255), (8.9491833, 46.0527301), (8.9486155, 46.0531799), (8.9482711, 46.0534445), (8.9481834, 46.0535117), (8.9480464, 46.0536154), (8.9479862, 46.0536536), (8.9479353, 46.0536808), (8.9478741, 46.053711), (8.9478236, 46.0537322), (8.9477579, 46.0537578), (8.9477025, 46.053775), (8.9476356, 46.0537934), (8.9471074, 46.0539034), (8.9465978, 46.0539938)];orange;50;38
[(8.9586287, 46.021477), (8.9584199, 46.0211298), (8.958299, 46.0209286), (8.9582247, 46.020805), (8.9582076, 46.0207729), (8.9581411, 46.0206484), (8.9579546, 46.020312), (8.9578889, 46.0201936), (8.9575859, 46.0196757), (8.9575819, 46.0196691), (8.9575449, 46.0196074), (8.9573528, 46.0192692), (8.956795, 46.0182841)];orange;50;37
[(8.9654333, 46.0119814), (8.9655352, 46.012083), (8.9656365, 46.0121812), (8.9657208, 46.0122498), (8.9658287, 46.012375)];green;50;42
[(8.966403, 46.0127651), (8.9661544, 46.0131518), (8.966143, 46.0131696), (8.9660485, 46.0133363), (8.9657298, 46.013865), (8.9657194, 46.0138905), (8.965239, 46.0147285), (8.9651805, 46.0148613)];green;50;42
[(8.9500124, 46.0514857), (8.949953, 46.0511885), (8.9499014, 46.0508027), (8.9498676, 46.0505426), (8.9498654, 46.0504648), (8.9498741, 46.0501333), (8.9498806, 46.050069), (8.9498855, 46.0500308), (8.9498938, 46.0499947), (8.9499079, 46.0499505), (8.9499684, 46.0498), (8.9500002, 46.0497224), (8.9500199, 46.0496614), (8.9500307, 46.0496077), (8.950036, 46.0495572), (8.9500347, 46.0495209), (8.9500251, 46.0494531), (8.9500013, 46.049392), (8.9499664, 46.0493271), (8.9499304, 46.049275), (8.9498815, 46.0492216)];orange;50;38
[(8.932704, 46.015257), (8.9329059, 46.0147896), (8.9330001, 46.0145991), (8.9331552, 46.0143283), (8.9332609, 46.0141657)];orange;80;40
[(8.9511035, 46.0156733), (8.9509853, 46.0157384), (8.9509688, 46.0157511), (8.9509581, 46.0157666), (8.9509525, 46.0157895), (8.9509601, 46.0159024)];orange;50;29
[(8.963348, 46.0248001), (8.9634627, 46.0248938), (8.9637461, 46.0250858), (8.9646422, 46.025789), (8.9648522, 46.0259377), (8.9649549, 46.026012), (8.9650757, 46.0261106), (8.9654546, 46.0263887), (8.9656653, 46.0266434)];orange;50;37
[(8.9621035, 46.0175835), (8.9621717, 46.0175751)];orange;50;37
[(8.9647784, 46.0062472), (8.9647937, 46.006322), (8.9648046, 46.006379), (8.9648013, 46.0064513), (8.9647888, 46.0065141), (8.9647388, 46.0066577), (8.964617, 46.0069882), (8.9644504, 46.0074987), (8.9644144, 46.0076028)];red;50;13
[(8.9637765, 46.0093701), (8.9637584, 46.0094628), (8.9637449, 46.0095322), (8.9637386, 46.0095646), (8.9636847, 46.0098407), (8.963602, 46.0102645), (8.9635856, 46.0103487), (8.9634646, 46.0109689), (8.963389, 46.0113565), (8.9633739, 46.0114338), (8.9633657, 46.0114761)];red;50;13
[(8.9588346, 46.021832), (8.9587136, 46.021861), (8.9581308, 46.0219989)];orange;50;37
[(8.9586287, 46.021477), (8.9588346, 46.021832)];orange;50;37
[(8.964437, 46.0244766), (8.964146, 46.0245477), (8.9638152, 46.0246431), (8.963348, 46.0248001)];orange;50;37
[(8.9605297, 46.0245172), (8.9603461, 46.0242076), (8.9602382, 46.0240245), (8.9597252, 46.0231436)];orange;50;37
[(8.963348, 46.0248001), (8.9631428, 46.0248299), (8.9627968, 46.0248448), (8.9623448, 46.0248532)];orange;50;37
[(8.9606159, 46.0078259), (8.9604396, 46.0077896), (8.9604006, 46.0077815)];red;50;13
[(8.9604006, 46.0077815), (8.9603868, 46.0077787), (8.9603163, 46.0077641)];red;50;13
[(8.9531663, 46.0035835), (8.9533364, 46.0035956), (8.9537312, 46.0036159), (8.9540547, 46.0036467), (8.9545906, 46.0037033), (8.9549154, 46.0037366), (8.9552407, 46.0037707), (8.9553217, 46.0037846), (8.9553899, 46.0038067), (8.9554578, 46.003839), (8.9555073, 46.0038728), (8.9555508, 46.0039127), (8.9555792, 46.0039544), (8.9555999, 46.0039961), (8.955609, 46.004048), (8.9556064, 46.0041242)];red;30;13
[(8.9396834, 46.0154254), (8.9395086, 46.0155232), (8.9390944, 46.0157342), (8.9385427, 46.0159938), (8.9380314, 46.0162094), (8.9375848, 46.0163839), (8.9372929, 46.0164864), (8.9369931, 46.016585), (8.9365817, 46.0167035), (8.9360602, 46.0168245), (8.9358234, 46.016869), (8.9355642, 46.0169081), (8.9354062, 46.0169303), (8.9352603, 46.0169468), (8.9349514, 46.0169655), (8.9345358, 46.0169867), (8.9342759, 46.017009), (8.9341486, 46.0170247), (8.9339956, 46.0170483), (8.9338743, 46.0170747), (8.9337626, 46.0171041), (8.9336253, 46.0171465), (8.9334922, 46.0171931), (8.9333823, 46.0172427), (8.933261, 46.0173015), (8.9331431, 46.0173691)];orange;50;29
[(8.9597821, 46.0112353), (8.9598041, 46.0113095), (8.9598189, 46.0113594), (8.9599135, 46.0117443)];red;50;13
[(8.9679701, 46.0235061), (8.9678784, 46.02357), (8.9677613, 46.0236167), (8.9676355, 46.0236525), (8.9672023, 46.0237756), (8.9671244, 46.0237977), (8.966858, 46.0238726), (8.9664855, 46.0239879), (8.9658856, 46.0241455), (8.9655448, 46.0242422)];orange;50;37
[(8.9373411, 46.0284135), (8.9373047, 46.0282992), (8.9372729, 46.0281586), (8.9372478, 46.0280231), (8.9372057, 46.0277636), (8.9371705, 46.0274698), (8.9371413, 46.0272542)];orange;50;29
[(8.9818833, 46.0395568), (8.9819122, 46.0395233), (8.9819204, 46.0395046), (8.9819222, 46.0394826), (8.9819197, 46.0394591), (8.9819138, 46.0394363), (8.9819048, 46.0394121), (8.9818811, 46.0393746), (8.9818583, 46.0393448), (8.9818265, 46.0393107), (8.9817829, 46.0392739), (8.9817127, 46.0392281), (8.9815806, 46.0391525), (8.9812019, 46.0389266), (8.981143, 46.0388885), (8.9810766, 46.0388411), (8.9809964, 46.0387787), (8.9809301, 46.0387248), (8.9808555, 46.0386583), (8.9807687, 46.0385706), (8.9806489, 46.0384423), (8.9806036, 46.0383835), (8.9805137, 46.0382637), (8.9804466, 46.0381593), (8.9803754, 46.0380178), (8.9803347, 46.0379234), (8.9803008, 46.0378357), (8.98027, 46.0377369), (8.9802465, 46.0376197), (8.9802315, 46.0375185), (8.9802138, 46.0373422), (8.9802135, 46.0372642), (8.9802099, 46.037157), (8.9802021, 46.0370896), (8.9801712, 46.0368984), (8.9801584, 46.0367464), (8.9801554, 46.03666), (8.9801675, 46.036579), (8.9801924, 46.0364824), (8.9802608, 46.0362948), (8.9802878, 46.0362146), (8.9802919, 46.0361929), (8.9802947, 46.0361695), (8.9802954, 46.0361473), (8.9802927, 46.0361163), (8.980284, 46.0360686), (8.9802266, 46.0358728), (8.9802188, 46.0358266), (8.9802169, 46.0357905), (8.9802232, 46.0357462), (8.9802331, 46.0357062), (8.9802499, 46.0356651), (8.9803373, 46.0355355), (8.9804515, 46.0353751), (8.9804824, 46.0353262), (8.9804989, 46.0352889), (8.9805087, 46.0352563), (8.9805146, 46.0352209), (8.9805159, 46.0351981), (8.9805125, 46.0351476), (8.9805067, 46.0351195), (8.9804964, 46.0350923), (8.9804745, 46.0350542), (8.9804346, 46.035006), (8.9803913, 46.0349653), (8.9801483, 46.0347812), (8.9798307, 46.0345548), (8.979689, 46.0344417), (8.9796163, 46.0343773), (8.9794156, 46.0341578), (8.9793608, 46.0340935), (8.9793128, 46.0340244), (8.9792865, 46.0339796), (8.9792613, 46.0339229), (8.97924, 46.033861), (8.9792268, 46.0338006), (8.9792206, 46.033743), (8.9792201, 46.0336822), (8.9792287, 46.033616), (8.9792814, 46.033381), (8.9793227, 46.0332251), (8.9793296, 46.0331768), (8.9793273, 46.0331236), (8.979317, 46.0330727), (8.9792883, 46.0329843), (8.9792136, 46.0327649), (8.9792052, 46.0327218), (8.9792029, 46.0326631), (8.9792239, 46.0324713), (8.9792283, 46.0323814), (8.9792269, 46.0323448), (8.9792216, 46.0323045), (8.9792006, 46.0322104), (8.9791211, 46.0318441), (8.9791068, 46.0317694), (8.9790733, 46.0315982), (8.9790167, 46.0313491), (8.9790002, 46.0312825), (8.9789763, 46.0311594), (8.9789748, 46.0311249), (8.9789809, 46.0310882), (8.9789968, 46.0310356), (8.9791163, 46.0307459), (8.9791609, 46.0306334), (8.9791758, 46.0305844), (8.9791781, 46.0305452), (8.9791784, 46.0305088), (8.9791732, 46.0304746), (8.979163, 46.0304444), (8.9791421, 46.0304085), (8.9791185, 46.0303731), (8.9790906, 46.0303437), (8.9790544, 46.0303176), (8.9790213, 46.0302987), (8.9789676, 46.0302725), (8.978852, 46.0302372), (8.9787539, 46.030212), (8.9785051, 46.0301442), (8.9784595, 46.0301319), (8.9784212, 46.0301167), (8.9783823, 46.0300957), (8.9783453, 46.0300693), (8.9783141, 46.0300422), (8.9782794, 46.0299962), (8.9782596, 46.0299548), (8.9782429, 46.029895), (8.9782155, 46.0297782), (8.9782109, 46.0297265), (8.9782149, 46.0296791), (8.9782264, 46.0296279), (8.9782669, 46.0295337), (8.9783349, 46.0294027), (8.9783607, 46.029343), (8.9783751, 46.0293018), (8.9783816, 46.0292533), (8.9783822, 46.029208), (8.9783742, 46.0291681), (8.9783597, 46.0291237), (8.978308, 46.0290076), (8.978246, 46.0288556), (8.9782253, 46.0288143)];green;50;45
[(8.9369965, 46.0206285), (8.936924, 46.0203184), (8.9369183, 46.0202984), (8.9368475, 46.0200597), (8.9367721, 46.0198379), (8.9367108, 46.0196845), (8.9366666, 46.0195861), (8.9366193, 46.0194866), (8.9364908, 46.0192461)];orange;50;29
[(8.9436332, 46.034542), (8.9436265, 46.034518), (8.9436086, 46.0344545), (8.9434259, 46.0338273), (8.9430841, 46.0326535), (8.9430169, 46.0324203), (8.9429845, 46.0321713), (8.9429819, 46.0321519)];orange;50;29
[(8.9511035, 46.0156733), (8.9510373, 46.0155596), (8.9508305, 46.0152262), (8.9507136, 46.0150811), (8.950612, 46.0149933), (8.9503072, 46.0147829), (8.9500992, 46.0146434), (8.9499962, 46.0145648), (8.9499157, 46.0144782), (8.9498433, 46.0143835), (8.9497874, 46.0142888), (8.9497611, 46.0142082)];orange;50;29
[(8.9556064, 46.0041242), (8.9555441, 46.0045334)];red;30;13
[(8.9562684, 46.033103), (8.9562366, 46.0330946), (8.9562094, 46.0330803), (8.9561892, 46.0330613), (8.9561775, 46.0330391)];orange;50;37
[(8.9340118, 46.0375489), (8.9339314, 46.0375655), (8.9336095, 46.037606)];green;50;44
[(8.9849416, 46.0520859), (8.9848403, 46.0521826), (8.9846439, 46.0523643), (8.9845124, 46.052486), (8.9844444, 46.0525514), (8.9843652, 46.0526276), (8.9842389, 46.0528332), (8.9842281, 46.0528515), (8.9841961, 46.0529058), (8.9841847, 46.0529346), (8.9841773, 46.052968), (8.9841755, 46.0530115), (8.9841818, 46.0530498), (8.984196, 46.0530857)];green;50;48
[(8.9419397, 45.9954106), (8.9418954, 45.9953616), (8.9418615, 45.9953151), (8.9418444, 45.995276), (8.9418366, 45.9952333), (8.9418329, 45.9951918), (8.9418297, 45.9950813), (8.9418264, 45.9950427), (8.9418164, 45.9950161), (8.9418019, 45.9949968), (8.9417774, 45.9949812), (8.9417562, 45.9949714), (8.941729, 45.9949611), (8.9417031, 45.994957), (8.9416768, 45.9949573), (8.9416467, 45.9949627), (8.9416185, 45.9949725), (8.9415898, 45.994987), (8.9415667, 45.9950049), (8.9415522, 45.995025), (8.9415455, 45.9950449), (8.9415446, 45.9950627), (8.94155, 45.9950831), (8.9415796, 45.9951309), (8.9416727, 45.995263), (8.9417036, 45.9953102), (8.9417258, 45.9953508), (8.9417451, 45.9953993), (8.9417844, 45.9955122), (8.9418237, 45.9956299), (8.9418377, 45.9956854), (8.9418451, 45.9957207), (8.9418476, 45.9957464), (8.9418463, 45.9957892), (8.941842, 45.9958226), (8.9418255, 45.9958761), (8.9417634, 45.9960508), (8.9417445, 45.9960988), (8.9416731, 45.9962762), (8.9416496, 45.9963609), (8.9416371, 45.9964197), (8.941632, 45.9964955), (8.9416292, 45.9965587), (8.9416347, 45.9967281), (8.9416277, 45.9967737), (8.9416137, 45.9968123), (8.9415788, 45.9968729), (8.9415396, 45.9969162), (8.9414768, 45.9969678), (8.9414181, 45.9970023), (8.9413554, 45.9970288), (8.9412745, 45.9970514), (8.9411995, 45.9970657), (8.9411181, 45.9970701), (8.9410441, 45.9970651), (8.9409713, 45.9970531), (8.940887, 45.99703), (8.9407826, 45.996984), (8.9405481, 45.9968704), (8.9404517, 45.9968305), (8.9403406, 45.9967916), (8.9402236, 45.9967606), (8.9401369, 45.9967433)];orange;50;28
[(8.9421729, 45.9956019), (8.9419397, 45.9954106)];orange;50;28
[(8.9653155, 46.0242974), (8.9648548, 46.0243998)];orange;50;37
[(8.9648548, 46.0243998), (8.9646954, 46.0244327), (8.964437, 46.0244766)];orange;50;37
[(8.9482459, 46.0129796), (8.9480855, 46.0128576), (8.947858, 46.0126806), (8.9476352, 46.0125134), (8.947589, 46.0124851), (8.9475272, 46.0124593), (8.9474953, 46.0124535), (8.9474648, 46.012448), (8.947383, 46.0124475), (8.9472873, 46.0124572), (8.9471992, 46.0124654), (8.9470775, 46.0124572)];red;50;13
[(8.9561775, 46.0330391), (8.9560296, 46.0330326), (8.9559201, 46.03303), (8.9556858, 46.0330347), (8.9553435, 46.0330367), (8.9550613, 46.0330253)];orange;50;37
[(8.9361293, 46.0185572), (8.9361693, 46.0185628), (8.9362053, 46.0185761), (8.9362343, 46.018596), (8.9362539, 46.0186209), (8.9362623, 46.0186486), (8.9362601, 46.0186733), (8.9362489, 46.0186969), (8.9362296, 46.0187177), (8.9361925, 46.0187393), (8.936147, 46.018751), (8.9360985, 46.0187512), (8.9360744, 46.0187468), (8.9360471, 46.0187376), (8.9360205, 46.0187226), (8.9360027, 46.0187068), (8.9359912, 46.0186911), (8.9359839, 46.0186743), (8.9359811, 46.0186568), (8.9359829, 46.0186392), (8.9359879, 46.0186248), (8.9359959, 46.0186111), (8.9360192, 46.0185879), (8.936051, 46.0185703), (8.9360888, 46.0185598), (8.9361293, 46.0185572)];orange;50;29
[(8.9365563, 46.0165648), (8.9364161, 46.016669), (8.936212, 46.0168363)];orange;50;29
[(8.9358907, 46.0172075), (8.9359807, 46.0170612), (8.9360454, 46.0169832), (8.9361109, 46.0169199), (8.936212, 46.0168363)];orange;50;29
[(8.9334754, 46.0158635), (8.9339018, 46.0160861), (8.9343594, 46.0163296)];orange;50;29
[(8.9351348, 46.0168277), (8.9353813, 46.0169826)];orange;50;29
[(8.9359984, 46.0172396), (8.9358691, 46.0172486), (8.9357984, 46.0172437), (8.9357429, 46.0172318), (8.9356676, 46.0171988), (8.9355864, 46.0171415), (8.9355791, 46.0171364), (8.9354946, 46.0170685), (8.9353813, 46.0169826)];orange;50;29
[(8.9419826, 46.0140083), (8.9419118, 46.0140545), (8.9418674, 46.014118), (8.9417924, 46.0142466), (8.9416427, 46.0146432)];orange;50;29
[(8.9562682, 46.0173895), (8.9559463, 46.0168308), (8.9559224, 46.0167815), (8.9558528, 46.0166385), (8.9555088, 46.0159544), (8.9554887, 46.0159088), (8.955482, 46.0158827), (8.9552902, 46.0151208), (8.9552137, 46.0146458), (8.9552004, 46.0145629), (8.9551758, 46.0143992), (8.9550572, 46.0136087), (8.9550486, 46.0135653), (8.9548416, 46.0125152), (8.9548422, 46.0124395)];orange;50;37
[(8.9781864, 46.0035125), (8.9777426, 46.0035317), (8.9774529, 46.0035467), (8.9773877, 46.0035522), (8.9773472, 46.0035556), (8.9773051, 46.0035615), (8.9772549, 46.0035676), (8.977083, 46.0036065), (8.9768134, 46.0036933), (8.9766709, 46.0037377), (8.9765001, 46.0037952), (8.9764173, 46.0038308), (8.9763267, 46.0038773), (8.9762414, 46.003927), (8.9761396, 46.0039976), (8.9760504, 46.0040617)];green;50;45
[(8.9536479, 46.005764), (8.9536687, 46.0058379), (8.9537076, 46.0059726), (8.9537672, 46.0061859), (8.9538442, 46.0064617), (8.9539838, 46.0068951), (8.9540022, 46.0069308)];red;50;13
[(8.9555339, 46.0045905), (8.9555016, 46.0047879), (8.9555001, 46.0048815), (8.955516, 46.0051189), (8.9555414, 46.0054391), (8.955542, 46.0054449), (8.9555744, 46.0055842)];red;30;13
[(8.9503944, 46.002457), (8.9504639, 46.0025524), (8.9505489, 46.0026364), (8.9506335, 46.0026985), (8.9507703, 46.0027805), (8.9509405, 46.0028574), (8.9511759, 46.0029541), (8.9512812, 46.0029973), (8.9517836, 46.0032062), (8.9521045, 46.0033407)];green;30;37
[(8.9394745, 46.0009498), (8.9395156, 46.0008791), (8.9395666, 46.0008139), (8.9396448, 46.0007463), (8.9400551, 46.0004772), (8.9401662, 46.0004011), (8.9402245, 46.0003435), (8.9402882, 46.0002548), (8.9403448, 46.0001325), (8.9403521, 46.0000735), (8.9403466, 46.0000135), (8.940335, 45.9999737), (8.9403093, 45.9999245), (8.9402618, 45.9998519), (8.9400131, 45.9995559), (8.9393964, 45.9988316), (8.939323, 45.998744), (8.9392481, 45.9986595), (8.9390282, 45.9984082), (8.9388345, 45.9981504), (8.9386251, 45.9978353), (8.9384553, 45.9975542), (8.9384131, 45.9974882), (8.9383579, 45.997428), (8.9382807, 45.9973605), (8.9381964, 45.9973034), (8.9381065, 45.9972499), (8.9380173, 45.99721), (8.9379054, 45.9971708), (8.937787, 45.997137), (8.9363485, 45.9968006), (8.9361011, 45.9967523)];orange;50;37
[(8.9729778, 46.0067746), (8.9729946, 46.0067249), (8.9730484, 46.00649), (8.9730662, 46.0064275), (8.9730903, 46.0063638), (8.9731186, 46.006302), (8.9732921, 46.0059465), (8.9733497, 46.0058524), (8.9734106, 46.0057675), (8.9734925, 46.0056744), (8.9735877, 46.0055835), (8.9736553, 46.0055296), (8.9737209, 46.005486), (8.9738064, 46.0054428), (8.9738861, 46.0054164)];green;50;42
[(8.977279, 46.0055312), (8.9769998, 46.0054448), (8.9769627, 46.0054285), (8.9769261, 46.0054068), (8.976894, 46.0053814), (8.9768773, 46.0053647), (8.9768538, 46.0053323), (8.9768464, 46.0053117), (8.9768395, 46.0052712), (8.9768419, 46.0052301), (8.9768489, 46.0052077), (8.9768623, 46.0051865), (8.9768836, 46.0051642), (8.9769688, 46.005108), (8.9770749, 46.0050497), (8.977424, 46.0048495), (8.9779413, 46.0045098), (8.9780228, 46.0044632), (8.9781257, 46.0044176), (8.9782203, 46.0043852), (8.9783369, 46.0043551), (8.9784484, 46.0043365), (8.9785703, 46.0043242), (8.978796, 46.0043178), (8.9792745, 46.0043062), (8.9794777, 46.0042996), (8.9795352, 46.0042984), (8.979613, 46.0042941), (8.9796563, 46.0042906), (8.9796866, 46.0042854), (8.9797136, 46.0042765), (8.9797344, 46.004265), (8.9797489, 46.0042518), (8.979758, 46.0042398), (8.9797634, 46.0042278), (8.9797649, 46.0042153), (8.9797627, 46.0041973), (8.9797553, 46.0041793), (8.9797451, 46.0041654), (8.9797316, 46.0041548), (8.9797144, 46.0041447), (8.979685, 46.0041319), (8.9796575, 46.0041256), (8.9796175, 46.0041216), (8.9795341, 46.0041217), (8.9791557, 46.0041322), (8.9789838, 46.0041372), (8.9789274, 46.0041337), (8.9788764, 46.0041263), (8.9788234, 46.0041138), (8.9787702, 46.0040996), (8.9784472, 46.0040021), (8.9783843, 46.0039845), (8.9782959, 46.0039671), (8.9782255, 46.003956), (8.9781261, 46.0039506), (8.978031, 46.0039532), (8.9779485, 46.0039617), (8.9777346, 46.0039898), (8.9776983, 46.0039924), (8.9776749, 46.0039915), (8.977658, 46.0039891), (8.9776401, 46.0039835), (8.9776228, 46.0039747), (8.9776096, 46.003964), (8.977598, 46.0039494), (8.9775927, 46.0039339), (8.9775906, 46.0039158), (8.9775938, 46.0038965), (8.9776035, 46.003878), (8.9776189, 46.0038646), (8.9776352, 46.0038542), (8.9776581, 46.0038456), (8.9776957, 46.0038376), (8.9778372, 46.0038143), (8.9779657, 46.003794), (8.9780889, 46.003772), (8.9781354, 46.003757), (8.9781658, 46.0037389), (8.9781883, 46.0037176), (8.9782054, 46.0036889), (8.9782117, 46.0036586), (8.978212, 46.0036264), (8.9782062, 46.0035831), (8.9781864, 46.0035125)];green;50;45
[(8.9771368, 46.0012314), (8.9771251, 46.0012481), (8.9771067, 46.0012629), (8.9770877, 46.0012746), (8.9770561, 46.0012863), (8.9770252, 46.0012944), (8.9769107, 46.001316), (8.9768985, 46.0013183), (8.9768761, 46.0013228), (8.9765288, 46.0013934), (8.9763397, 46.0014251), (8.9761153, 46.0014559), (8.975805, 46.0014897), (8.975733, 46.001501), (8.9756631, 46.0015177), (8.9755838, 46.0015407), (8.9753749, 46.0016243), (8.9753234, 46.0016515)];green;50;45
